_key,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,divisão,initialprice,discount,ccu,,
508260,508260,Treasure of a Blizzard,Flaming Firefly,Flaming Firefly,,140,27,0,"0 .. 20,000",21,0,21,0,1499,"14,99",1499,0,0,,
508740,508740,Wheels of Aurelia,Santa Ragione,Santa Ragione,,85,74,0,"20,000 .. 50,000",0,0,0,0,374,"14,99",1499,75,0,,
509800,509800,The Last Weekend,KEXBOY,KEXBOY,,214,145,0,"50,000 .. 100,000",19,0,19,0,0,0,0,0,0,,
510520,510520,Little Red Lie,WZOGI,WZOGI,,105,16,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
510540,510540,Long Gone Days,BURA,BURA,,263,14,0,"20,000 .. 50,000",0,0,0,0,1499,"14,99",1499,0,1,,
510680,510680,Re Angel,Studio GU,Studio GU,,136,2,0,"0 .. 20,000",0,0,0,0,1599,"15,99",1599,0,0,,
510750,510750,Driftwood The Visual Novel,Wakagana,Wakagana,,36,35,0,"0 .. 20,000",0,0,0,0,0,0,0,0,1,,
511320,511320,Echoes of the Fey: The Fox's Trail,Woodsy Studio,Woodsy Studio,,17,4,0,"0 .. 20,000",502,0,502,0,799,"7,99",799,0,0,,
511680,511680,Fate/EXTELLA,Marvelous Inc.,"XSEED Games, Marvelous USA, Inc., Marvelous",,3609,322,0,"100,000 .. 200,000",843,0,1107,0,3999,"39,99",3999,0,19,,
511740,511740,Gal*Gun: Double Peace,"INTI CREATES CO., LTD.",PQube,,1675,254,0,"100,000 .. 200,000",390,0,528,0,2999,"29,99",2999,0,5,,
512060,512060,Stay! Stay! Democratic People's Republic of Korea!,DEVGRU-P,DEVGRU-P,,524,35,0,"100,000 .. 200,000",0,0,0,0,999,"9,99",999,0,0,,
512180,512180,Nightshade／百花百狼,"Red Entertainment, LANTERN ROOMS",D3PUBLISHER,,571,15,0,"0 .. 20,000",679,0,679,0,3499,"34,99",3499,0,8,,
512600,512600,Gochi-Show! -How To Learn Japanese Cooking Game-,Creative Freaks Inc.,Creative Freaks Inc.,,49,13,0,"0 .. 20,000",0,0,0,0,0,0,0,0,1,,
512610,512610,Gochi-Show! for Girls -How To Learn Japanese Cooking Game-,Creative Freaks Inc.,Creative Freaks Inc.,,9,4,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
515000,515000,PANIC at Multiverse High!,DoubleBear Productions,DoubleBear Productions,,11,2,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
516600,516600,Bai Qu: Hundreds of Melodies,Magenta Factory,Magenta Factory,,616,25,0,"0 .. 20,000",26,0,26,0,999,"9,99",999,0,1,,
517000,517000,Sakura Shrine Girls,Winged Cloud,Winged Cloud,,174,56,0,"0 .. 20,000",147,0,174,0,249,"9,99",999,75,1,,
517370,517370,Tavernier,From The Bard,From The Bard,,136,39,0,"20,000 .. 50,000",234,0,234,0,299,"2,99",299,0,1,,
518280,518280,Dead End Junction,773,Culture Select,,33,10,0,"0 .. 20,000",0,0,0,0,899,"8,99",899,0,1,,
520440,520440,GUILTY GEAR Xrd -REVELATOR-,Arc System Works,Arc System Works,,6933,490,0,"200,000 .. 500,000",1157,14,823,26,2999,"29,99",2999,0,105,,
520520,520520,It Comes Around - A Kinetic Novel,Glass of Water Studios,Afterthought Studios,,14,19,0,"0 .. 20,000",290,0,315,0,299,"2,99",299,0,0,,
520600,520600,Purrfect Date - Visual Novel/Dating Simulator,Bae Team,Bossa Studios,,271,164,0,"20,000 .. 50,000",103,0,154,0,999,"9,99",999,0,1,,
520850,520850,Lost in Secular Love,YETU GAME,YETU GAME,,319,36,0,"20,000 .. 50,000",0,0,0,0,599,"9,99",999,40,1,,
521420,521420,Bunka no Kenkyu - Revival of Queen Leyak -,BnK Team,DEVGRU-P,,6,9,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
521470,521470,Magical Otoge Ciel,batensan,batensan,,207,18,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0,3,,
521500,521500,Sakura Space,Winged Cloud,Winged Cloud,,228,64,0,"50,000 .. 100,000",96,0,143,0,249,"9,99",999,75,0,,
521540,521540,This World Unknown,ebi-hime,ebi-hime,,32,9,0,"0 .. 20,000",0,0,0,0,799,"7,99",799,0,0,,
522530,522530,Revenant Saga,Exe Create Inc.,KEMCO,,14,5,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
522880,522880,PSYCHO-PASS: Mandatory Happiness,"MAGES. Inc., 5pb.","NIS America, Inc.",,112,23,0,"0 .. 20,000",29,0,29,0,1999,"19,99",1999,0,2,,
523000,523000,Princess Maker 2 Refine,"CFK Co., Ltd.",Bliss Brain,,1156,86,0,"100,000 .. 200,000",330,0,403,0,1999,"19,99",1999,0,19,,
523210,523210,A Normal Lost Phone,Accidental Queens,PID Games,,1837,229,0,"50,000 .. 100,000",67,0,83,0,98,"2,99",299,67,2,,
523680,523680,Honey Rose: Underdog Fighter Extraordinaire,Pehesse,Self,,32,9,0,"20,000 .. 50,000",1,0,1,0,0,0,0,0,0,,
523730,523730,Sweet Volley High,NewWestGames,NewWestGames,,56,23,0,"20,000 .. 50,000",575,0,575,0,999,"9,99",999,0,0,,
523780,523780,Emily is Away Too,Kyle Seeley,Kyle Seeley,,4766,322,0,"200,000 .. 500,000",286,0,246,0,499,"4,99",499,0,8,,
524200,524200,Queen Of Thieves,Winter Wolves,Winter Wolves,,14,10,0,"0 .. 20,000",281,0,281,0,2499,"24,99",2499,0,0,,
524580,524580,Fairy Fencer F Advent Dark Force,"IDEA FACTORY, COMPILE HEART",Idea Factory International,,1901,336,0,"100,000 .. 200,000",868,0,1617,0,1999,"19,99",1999,0,12,,
525690,525690,MMM: Murder Most Misfortunate,"Michael Long, Foolish Mortals Games",Foolish Mortals Games,,71,8,0,"20,000 .. 50,000",0,0,0,0,499,"4,99",499,0,39,,
526400,526400,Embers of Magic,Ithaqua Labs,Ithaqua Labs,,70,15,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,0,,
526490,526490,Higurashi When They Cry Hou - Ch.4 Himatsubushi,07th Expansion,MangaGamer,,371,12,0,"20,000 .. 50,000",350,0,407,0,599,"5,99",599,0,3,,
527190,527190,WORLD END ECONOMiCA episode.03,Spicy Tails,Sekai Project,,198,12,0,"20,000 .. 50,000",324,0,324,0,1299,"12,99",1299,0,3,,
527270,527270,Atelier Sophie: The Alchemist of the Mysterious Book,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,1583,233,0,"50,000 .. 100,000",1723,0,1726,0,0,0,0,0,4,,
528060,528060,東周列萌志 Philosophic Love,"IWPLAY WORLD INTERACTIVE ENTERTAINMENT TECHNOLOGY CO., LTD.","IWPLAY WORLD INTERACTIVE ENTERTAINMENT TECHNOLOGY CO., LTD.",,687,64,0,"100,000 .. 200,000",81,0,81,0,0,0,0,0,2,,
528200,528200,VEGAS Pro 14 Edit Steam Edition,MAGIX Software GmbH,MAGIX Software GmbH,,1157,252,0,"20,000 .. 50,000",21216,0,21216,0,0,0,0,0,130,,
529100,529100,Omni Link,Roencia,Roencia Game Creators,,36,4,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
529160,529160,Moekuri: Adorable + Tactical SRPG,MokyuSoft,Culture Select,,331,53,0,"20,000 .. 50,000",827,0,827,0,1199,"11,99",1199,0,0,,
529780,529780,Disturbed,iBlackpen,iBlackpen,,1525,126,0,"0 .. 20,000",36,0,52,0,0,0,0,0,0,,
530360,530360,Requiescence,Argent Games,Argent Games,,33,2,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
531190,531190,HEBEREKE!: March! Red Army Girls' Brigade,Flying Panjandrum,Henteko Doujin,,174,26,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0,5,,
531200,531200,Beneath The Cherry Trees,Katsudou Mangaya,Henteko Doujin,,69,43,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,0,,
531630,531630,Non-Linear Text Quests,NLB project,NLB project,,26,8,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
531730,531730,Corona Blossom Vol.2 The Truth From Beyond,Frontwing,Frontwing USA,,158,4,0,"20,000 .. 50,000",0,0,0,0,999,"9,99",999,0,1,,
532210,532210,Life is Strange 2,"DONTNOD Entertainment, Feral Interactive (Mac), Feral Interactive (Linux)","Square Enix, Feral Interactive (Mac), Feral Interactive (Linux)",,23150,4153,0,"5,000,000 .. 10,000,000",434,35,211,35,3196,"31,96",3196,0,196,,
533540,533540,MONMUSU,Tentacle Games,NEKO WORKs,,4025,1012,0,"500,000 .. 1,000,000",488,0,248,0,0,0,0,0,50,,
534980,534980,Never Forget Me,Winter Wolves,Winter Wolves,,13,5,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
536220,536220,The Walking Dead: A New Frontier,Telltale Games,Skybound Games,,10103,2458,0,"500,000 .. 1,000,000",596,0,564,0,1499,"14,99",1499,0,45,,
537130,537130,Red Spider: Vengeance,studio wasp,studio wasp,,19,6,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
538680,538680,The Legend of Heroes: Trails of Cold Steel,Nihon Falcom,"XSEED Games, Marvelous USA, Inc.",,4210,207,0,"200,000 .. 500,000",3060,2059,3857,2059,3999,"39,99",3999,0,146,,
539660,539660,ChronoClock,Purple Software,Sekai Project,,111,9,0,"0 .. 20,000",0,0,0,0,2999,"29,99",2999,0,0,,
539670,539670,Sakura Nova,Winged Cloud,Winged Cloud,,327,48,0,"50,000 .. 100,000",152,0,195,0,374,"14,99",1499,75,1,,
540880,540880,Rose of Winter,Pillow Fight,Pillow Fight,,161,13,0,"0 .. 20,000",269,0,269,0,899,"8,99",899,0,1,,
541560,541560,Suppressed,Angela He,Angela He,,8,5,0,"0 .. 20,000",0,0,0,0,299,"2,99",299,0,0,,
541570,541570,Sally Face - Episode One,Portable Moose,Portable Moose,,11677,367,0,"500,000 .. 1,000,000",312,0,310,0,299,"2,99",299,0,111,,
542200,542200,Animal Lover,Trainwreck Studios,Trainwreck Studios,,130,17,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
542260,542260,The Herbalist,Moonworks,Moonworks,,559,34,0,"20,000 .. 50,000",218,0,218,0,599,"5,99",599,0,1,,
542290,542290,Da Capo 3 R,Circus,MangaGamer,,72,4,0,"0 .. 20,000",0,0,0,0,3999,"39,99",3999,0,1,,
543240,543240,√Letter - Root Letter -,"DRAGAMI GAMES, LTD.","DRAGAMI GAMES, LTD.",,378,90,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,1,,
543290,543290,Void & Nothingness,"Milan Kazarka, Jeroen van Oosten",Vysoko Anime Production,,4,4,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
543930,543930,Koi Musubi,Narrator,Narrator,,251,23,0,"0 .. 20,000",0,0,0,0,1099,"10,99",1099,0,0,,
544190,544190,Book Series - Alice in Wonderland,Kurisu no Patto,Kurisu no Patto,,67,23,0,"20,000 .. 50,000",527,0,527,0,0,0,0,0,0,,
545340,545340,Companion,Narrator,Sekai Project,,75,7,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
545400,545400,Natural - Beyond Nature -,Zeiva Inc,Zeiva Inc,,19,5,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
545540,545540,The Infectious Madness of Doctor Dekker,D'Avekki Studios Ltd,D'Avekki Studios Ltd,,396,68,0,"20,000 .. 50,000",729,0,729,0,899,"8,99",899,0,1,,
546340,546340,"Dynamic Very, Very, Hard game!!",White Dog Games,SA Industry,,50,69,0,"50,000 .. 100,000",212,0,228,0,499,"4,99",499,0,0,,
546400,546400,Cavern Escape Extremely Hard game!!!,White Dog Games,SA Industry,,145,243,0,"50,000 .. 100,000",221,0,221,0,499,"4,99",499,0,24,,
546490,546490,Heart and Seoul,Sapphire Dragon Productions,Sapphire Dragon Productions,,38,47,0,"50,000 .. 100,000",345,0,557,0,299,"2,99",299,0,0,,
546980,546980,Midnight Carnival,Delusional Games,Back To Basics Gaming,,101,183,0,"200,000 .. 500,000",239,0,226,0,199,"1,99",199,0,20,,
547340,547340,LoveKami -Divinity Stage-,MoeNovel,MoeNovel,,450,98,0,"20,000 .. 50,000",106,0,144,0,1299,"12,99",1299,0,0,,
547840,547840,Interfectorem,"Girls Make Games, The Team Who Must Not Be Named, LearnDistrict, Inc.","Girls Make Games, LearnDistrict, Inc.",,17,9,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
549770,549770,Paranormal Teens,"Visual Wordplay, Godline",Visual Wordplay,,29,46,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
549850,549850,The Shadows of Pygmalion,propeller,MangaGamer,,83,13,0,"0 .. 20,000",0,0,0,0,3499,"34,99",3499,0,0,,
549860,549860,One Night Stand,Kinmoku,Kinmoku,,546,67,0,"20,000 .. 50,000",77,0,120,0,299,"2,99",299,0,1,,
550340,550340,Umineko: Golden Fantasia,07th Expansion,MangaGamer,,286,34,0,"20,000 .. 50,000",107,0,107,0,2499,"24,99",2499,0,2,,
550440,550440,Azkend 2: The World Beneath,10tons Ltd,10tons Ltd,,15,14,0,"20,000 .. 50,000",90,0,90,0,799,"7,99",799,0,1,,
551520,551520,Last Days of Spring 2,Sapphire Dragon Productions,Sapphire Dragon Productions,,43,13,0,"20,000 .. 50,000",69,0,69,0,699,"6,99",699,0,0,,
552280,552280,Tayutama 2-you're the only one-,"Lump of Sugar, HIKARI FIELD",HIKARI FIELD,,2150,98,0,"50,000 .. 100,000",348,0,475,0,1119,"34,99",3499,68,13,,
553480,553480,The Pirate's Fate,"T.F. Wright, Volkenfox",FoxWright Productions,,279,36,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,1,,
553790,553790,Once in Yaissor,Valera Entertainment,Valera Entertainment,,901,150,0,"200,000 .. 500,000",412,0,434,0,99,"0,99",99,0,3,,
554180,554180,Pale Spectrum - Part Two of the Book of Gray Magic,Ithaqua Labs,Ithaqua Labs,,33,5,0,"0 .. 20,000",0,0,0,0,1699,"16,99",1699,0,0,,
554290,554290,Himawari - The Sunflower -,blank-note &amp, Frontwing,MangaGamer,,131,9,0,"0 .. 20,000",0,0,0,0,"34,99",3499,3499,0,2,
554600,554600,Learn Japanese To Survive! Katakana War,Sleepy Duck,RIVER CROW STUDIO,,381,31,0,"20,000 .. 50,000",193,0,237,0,699,"6,99",699,0,5,,
555210,555210,Trick and Treat - Visual Novel,Eternal Night Studios,"Alberto Herrera, Ziel Graywords, Stw projects",,3157,371,0,"200,000 .. 500,000",182,0,195,0,0,0,0,0,1,,
555220,555220,Detention,RedCandleGames,"RedCandleGames, AGM PLAYISM",,10769,2622,0,"500,000 .. 1,000,000",192,0,188,0,1199,"11,99",1199,0,12,,
555310,555310,Satellite,"7DOTS, Rock Frog","7DOTS, Phoenix_co",99,44,9,82,"0 .. 20,000",202,0,202,0,149,"2,99",299,50,0,,
555320,555320,Never give up!,Salamandra88,7DOTS,,106,31,0,"20,000 .. 50,000",158,0,158,0,149,"2,99",299,50,1,,
555640,555640,Japanese School Life,code:jp,Sekai Project,,220,50,0,"50,000 .. 100,000",126,0,182,0,999,"9,99",999,0,0,,
555650,555650,"Love, Guitars, and the Nashville Skyline",Cosmillica,Sekai Project,,21,11,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
555950,555950,Danganronpa Another Episode: Ultra Despair Girls,"Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.",,3604,474,0,"200,000 .. 500,000",1017,0,1282,0,2999,"29,99",2999,0,46,,
556530,556530,Faerie Solitaire Dire,Subsoap,Puppygames,,30,10,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,2,,
557630,557630,Hello Charlotte EP2: Requiem Aeternam Deo,etherane,etherane,,811,20,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0,6,,
557770,557770,Pawn,ODBear Studios,ODBear Studios,,14,6,0,"0 .. 20,000",185,0,185,0,699,"6,99",699,0,0,,
557860,557860,Azurea Juncture,Rimebelle Express,Rimebelle Express,,15,1,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
557880,557880,Say Goodbye,morojenoe's empire,morojenoe's empire,,105,83,0,"20,000 .. 50,000",792,0,792,0,0,0,0,0,0,,
557890,557890,Sunset's Ashes,Fifth One,Fifth One,,121,18,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0,0,,
558010,558010,REVIVAL RESET,rakusomoku,rakusomoku,,1,0,0,"0 .. 20,000",0,0,0,0,1699,"16,99",1699,0,0,,
558660,558660,it's always monday,Alon Zubina,Alon Zubina,,227,54,0,"100,000 .. 200,000",215,0,309,0,49,"1,99",199,75,0,,
559610,559610,Love Ribbon,Razzart Visual,Razzart Visual,,1602,120,0,"20,000 .. 50,000",147,0,173,0,999,"9,99",999,0,2,,
559850,559850,Time Tenshi 2: Special Edition,Silver Cow Studio,Silver Cow Studio,,21,1,0,"0 .. 20,000",0,0,0,0,1599,"15,99",1599,0,0,,
560000,560000,Ladykiller in a Bind,Love Conquers All Games,Love Conquers All Games,100,170,8,95,"0 .. 20,000",22,0,22,0,1999,"19,99",1999,0,2,,
560250,560250,Galaxy Girls,Dharker Studios Ltd,Dharker Studios Ltd,,85,37,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
560790,560790,Red Spider2: Exiled,studio wasp,studio wasp,,16,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
562280,562280,＜/reality＞,Fancy Fish Games,Fancy Fish Games,,30,4,0,"0 .. 20,000",0,0,0,0,1199,"11,99",1199,0,0,,
562480,562480,Corona Blossom Vol.3 Journey to the Stars,Frontwing,Frontwing USA,,119,5,0,"20,000 .. 50,000",0,0,0,0,999,"9,99",999,0,1,,
562810,562810,MONOPOLY PLUS,Ubisoft Pune,Ubisoft,,4964,6588,0,"500,000 .. 1,000,000",372,48,332,81,1499,"14,99",1499,0,325,,
563520,563520,When Our Journey Ends - A Visual Novel,Afterthought Studios,Afterthought Studios,,32,11,0,"20,000 .. 50,000",275,0,282,0,699,"6,99",699,0,0,,
564700,564700,Scar of the Doll 人形の傷跡,Child-Dream,Komodo,,35,5,0,"0 .. 20,000",0,0,0,0,399,"3,99",399,0,0,,
564940,564940,Alone With You,BancyCo,BancyCo,,58,13,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
565690,565690,Ayakashigami,Kurenaibook,Kurenaibook,,22,1,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,0,,
565720,565720,Pretty Girls Panic!,Zoo Corporation,Zoo Corporation,,323,68,0,"20,000 .. 50,000",284,0,284,0,199,"1,99",199,0,2,,
566540,566540,Labyrinth of Refrain: Coven of Dusk,"Nippon Ichi Software, Inc.","NIS America, Inc.",,643,180,0,"20,000 .. 50,000",1742,0,2758,0,4999,"49,99",4999,0,46,,
567640,567640,Danganronpa V3: Killing Harmony,"Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.",,12894,2120,0,"500,000 .. 1,000,000",1975,4,2395,4,3999,"39,99",3999,0,302,,
567690,567690,Songs of Araiah: Re-Mastered Edition,vNovel Interactive / Team BG,Sometimes You,,1,3,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
568020,568020,Blind Love,Michaela Laws,Michaela Laws,,67,5,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
568220,568220,Lobotomy Corporation | Monster Management Simulation,ProjectMoon,ProjectMoon,,18560,1167,0,"1,000,000 .. 2,000,000",2074,88,306,88,2499,"24,99",2499,0,1353,,
568300,568300,The Sibling Experiment,Godline,Visual Wordplay,,25,14,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
568720,568720,The Agony,KishMish Games,KishMish Games,,154,113,0,"50,000 .. 100,000",0,0,0,0,87,"1,99",199,56,5,,
568750,568750,甜点恋人 / Pastry Lovers,橙光游戏,橙光游戏,,207,81,0,"20,000 .. 50,000",289,0,289,0,499,"4,99",499,0,1,,
568770,568770,Cinderella Phenomenon - Otome/Visual Novel,Dicesuki,Dicesuki,,3516,112,0,"200,000 .. 500,000",52,0,52,0,0,0,0,0,29,,
569210,569210,Yozora Rhapsody,Yume Creations,Yume Creations,,12,6,0,"20,000 .. 50,000",251,0,261,0,699,"6,99",699,0,0,,
569340,569340,Thing-in-Itself,Party for Introverts,Party for Introverts,,77,23,0,"0 .. 20,000",0,0,0,0,249,"2,49",249,0,0,,
570350,570350,Sorry. (Entschuldigung) ~ A Psychological Horror Visual Novel,NeoNight,NeoNight,,22,17,0,"0 .. 20,000",554,0,554,0,299,"2,99",299,0,0,,
570840,570840,家有大貓 Nekojishi,"Studio Klondike, Team Nekojishi","Studio Klondike, Orange Juice Dog",,3589,286,0,"200,000 .. 500,000",398,0,494,0,0,0,0,0,10,,
571530,571530,Superdimension Neptune VS Sega Hard Girls,"IDEA FACTORY, COMPILE HEART, FELISTELLA",Idea Factory International,,818,57,0,"50,000 .. 100,000",105,0,141,0,1999,"19,99",1999,0,3,,
571880,571880,Angels with Scaly Wings / 鱗羽の天使,Radical Phi,Radical Phi,,1449,39,0,"20,000 .. 50,000",670,0,670,0,999,"9,99",999,0,9,,
572700,572700,Nancy Drew: Sea of Darkness,HeR Interactive,HeR Interactive,,102,9,0,"0 .. 20,000",363,0,363,0,1999,"19,99",1999,0,8,,
572710,572710,Nancy Drew: Labyrinth of Lies,HeR Interactive,HeR Interactive,,43,12,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,8,,
572720,572720,Nancy Drew: The Shattered Medallion,HeR Interactive,HeR Interactive,,26,25,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,4,,
572730,572730,Nancy Drew: The Silent Spy,HeR Interactive,HeR Interactive,,81,5,0,"0 .. 20,000",490,0,490,0,1999,"19,99",1999,0,11,,
572740,572740,Nancy Drew: The Secret of Shadow Ranch,HeR Interactive,HeR Interactive,,79,12,0,"20,000 .. 50,000",23,0,23,0,999,"9,99",999,0,7,,
573040,573040,School of Talent: SUZU-ROUTE,MyDearest,MyDearest,,97,12,0,"20,000 .. 50,000",120,0,120,0,899,"8,99",899,0,0,,
573050,573050,Wojdan - وجدان,نقش الضوء,نقش الضوء,,22,2,0,"0 .. 20,000",0,0,0,0,299,"2,99",299,0,0,,
575010,575010,Celestial Crossing,Touwaku Studio,Touwaku Studio,,88,32,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
575480,575480,WAGAMAMA HIGH SPEC,madosoft,Sekai Project,,276,27,0,"20,000 .. 50,000",0,0,0,0,3999,"39,99",3999,0,3,,
575510,575510,Sakura Agent,Winged Cloud,Winged Cloud,,386,145,0,"50,000 .. 100,000",160,0,155,0,249,"9,99",999,75,1,,
575550,575550,Hell Girls,Athena Works,"Athena Works, SakuraGame",,3435,464,0,"200,000 .. 500,000",121,0,99,0,0,0,0,0,3,,
575650,575650,Lily's Day Off,Kyuppin,Kyuppin,,160,21,0,"0 .. 20,000",82,0,82,0,499,"4,99",499,0,0,,
576020,576020,Final Theosis,ODBear Studios,ODBear Studios,,7,11,0,"0 .. 20,000",429,0,429,0,499,"4,99",499,0,0,,
576400,576400,Elisa: the Innkeeper,Neoclassic Games,Neoclassic Games,,99,39,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,1,,
576860,576860,Summer Nightmare,Team Summer Nightmare,Elkibe Games,,249,222,0,"100,000 .. 200,000",1,0,1,0,0,0,0,0,0,,
577480,577480,Higurashi When They Cry Hou - Ch. 5 Meakashi,07th Expansion,MangaGamer,,413,14,0,"20,000 .. 50,000",337,0,461,0,799,"7,99",799,0,5,,
578540,578540,Perfect Gold - Yuri Visual Novel,Yangyang Mobile,Yangyang Mobile,,674,10,0,"0 .. 20,000",0,0,0,0,799,"7,99",799,0,3,,
578720,578720,A Mortician's Tale,Laundry Bear Games,Laundry Bear Games,,760,350,0,"100,000 .. 200,000",58,0,68,0,999,"9,99",999,0,1,,
578900,578900,Demonheart,Rolling Crown,Rolling Crown,,546,35,0,"20,000 .. 50,000",0,0,0,0,1999,"19,99",1999,0,1,,
580170,580170,My Lovely Daughter,GameChanger Studio,"Toge Productions, Neon Doctrine",,727,285,0,"100,000 .. 200,000",0,0,0,0,524,"14,99",1499,65,6,,
581130,581130,Metal Waltz: Anime tank girls,"Shanghai JingCai Computer Software Development Co., Ltd","Shanghai JingCai Computer Software Development Co., Ltd",,1169,303,0,"200,000 .. 500,000",1245,0,14,0,0,0,0,0,58,,
581520,581520,Sakura Magical Girls,Winged Cloud,Winged Cloud,,186,69,0,"20,000 .. 50,000",79,0,107,0,299,"9,99",999,70,1,,
581650,581650,Once Upon an All Hallow's Eve,Ran,Visual Wordplay,,114,29,0,"0 .. 20,000",1,0,1,0,0,0,0,0,0,,
583040,583040,Princess Maker Refine,"CFK Co., Ltd.",Bliss Brain,,203,107,0,"20,000 .. 50,000",268,0,268,0,999,"9,99",999,0,2,,
583090,583090,SeaBed,Paleontology,Fruitbat Factory,,289,13,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,3,,
584940,584940,Amber's Magic Shop,Winter Wolves,Winter Wolves,,25,13,0,"0 .. 20,000",0,0,0,0,999,"19,99",1999,50,0,,
585260,585260,Antagonist,NIVLACART,Komodo,,61,5,0,"20,000 .. 50,000",0,0,0,0,299,"2,99",299,0,0,,
585880,585880,Once on a windswept night,ebi-hime,ebi-hime,,132,18,0,"20,000 .. 50,000",1,0,1,0,0,0,0,0,0,,
585890,585890,Sweetest Monster,ebi-hime,ebi-hime,,444,30,0,"0 .. 20,000",271,0,271,0,599,"5,99",599,0,0,,
585990,585990,Echoes of the Fey Episode 0: The Immolation,Woodsy Studio,Woodsy Studio,,50,10,0,"0 .. 20,000",16,0,16,0,0,0,0,0,0,,
586140,586140,BlazBlue Centralfiction,Arc System Works,"H2 Interactive Co., Ltd.",,7378,501,0,"200,000 .. 500,000",1924,3,1535,3,3999,"39,99",3999,0,256,,
586670,586670,A Foretold Affair,GB Patch Games,GB Patch Games,,19,4,0,"0 .. 20,000",326,0,326,0,1299,"12,99",1299,0,0,,
587290,587290,The Thing With Mistletoes,Ran,Visual Wordplay,,54,27,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
587570,587570,Elsewhere High: Chapter 1 - A Visual Novel,Horizon Studio,Horizon Studio,,47,24,0,"20,000 .. 50,000",2,0,3,0,0,0,0,0,0,,
588040,588040,WILL: A Wonderful World / WILL：美好世界,WMY Studio,"WMY Studio, PLAYISM",,4735,320,0,"100,000 .. 200,000",534,0,379,0,1499,"14,99",1499,0,12,,
588050,588050,"You, With Me - A Kinetic Novel",Afterthought Studios,Afterthought Studios,,9,18,0,"0 .. 20,000",254,0,268,0,299,"2,99",299,0,0,,
588230,588230,Beckett,The Secret Experiment,The Secret Experiment,,90,37,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
588240,588240,Frisky Business,K Bros Games,K Bros Games,,181,38,0,"100,000 .. 200,000",309,0,309,0,499,"4,99",499,0,0,,
588710,588710,Neighboring Islands,Angry games,Angry games,,77,25,0,"50,000 .. 100,000",320,0,336,0,99,"0,99",99,0,19,,
588730,588730,Majotori,Majorariatto,Majorariatto,,1343,35,0,"50,000 .. 100,000",163,0,178,0,599,"5,99",599,0,5,,
589480,589480,The Falconers: Moonlight,Bionic Penguin,Sekai Project,,60,8,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
