_key,appid,name,developer,publisher,score_rank,soma,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,divisão,initialprice,discount,ccu,,
1069690,1069690,Rogue Lords,"Leikir Studio, Cyanide Studio",Nacon,,1202,901,301,0,"100,000 .. 200,000",1160,1,1358,1,2499,"24,99",2499,0,20,,
1070190,1070190,Spellsword Cards: Origins,One Up Plus Entertainment,One Up Plus Entertainment,,68,48,20,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,1,,
1071660,1071660,Ruine,Potku,Potku,,15,15,0,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1072640,1072640,Beat Blast,Woolly Walrus Games,Woolly Walrus Games,,337,308,29,0,"20,000 .. 50,000",0,0,0,0,1399,"13,99",1399,0,4,,
1072870,1072870,Random War,Alexandre Yoshinaga,Alexandre Yoshinaga,,14,13,1,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
1073320,1073320,Meteorfall: Krumit's Tale,Slothwerks,"Slothwerks, indienova",,696,644,52,0,"0 .. 20,000",41,0,52,0,1499,"14,99",1499,0,11,,
1073490,1073490,Monster X Monster,VanGame,VanGame,,161,132,29,0,"0 .. 20,000",0,0,0,0,299,"2,99",299,0,0,,
1073770,1073770,XANARTHRAXIA,BrainChocolate,BrainChocolate,,33,29,4,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
1074610,1074610,COLLAPSED,Glaive Games,Glaive Games,,180,130,50,0,"20,000 .. 50,000",13,0,13,0,1499,"14,99",1499,0,0,,
1074620,1074620,Adore,Cadabra Games,Cadabra Games,,295,269,26,0,"0 .. 20,000",876,0,876,0,1499,"14,99",1499,0,0,,
1075550,1075550,Bite the Bullet,Mega Cat Studios,Graffiti Games,,72,42,30,0,"0 .. 20,000",181,0,181,0,1499,"14,99",1499,0,0,,
1075740,1075740,Banners of Ruin,MonteBearo,"Goblinz Publishing, Maple Whispering Limited",,1754,1440,314,0,"50,000 .. 100,000",834,0,931,0,1999,"19,99",1999,0,67,,
1076200,1076200,Roguebook,Abrakam Entertainment SA,Nacon,,2393,2033,360,0,"50,000 .. 100,000",482,0,704,0,2499,"24,99",2499,0,95,,
1076230,1076230,OmniFootman,WT Studio,WT Studio,,123,106,17,0,"0 .. 20,000",18,0,18,0,1299,"12,99",1299,0,0,,
1076480,1076480,Dream Flash,Ramaf Party,Ramaf Party,,31,31,0,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,2,,
1076770,1076770,ACardShooter,"Markus Brand, Erik Brendel, Fabian Pottbäcker, Wilhelm Friedemann",WGStudios,,6,6,0,0,"0 .. 20,000",0,0,0,0,1199,"11,99",1199,0,0,,
1076940,1076940,Contract Work,Iterative Games,Iterative Games,,4,4,0,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1077090,1077090,Bucket Knight,PigeonDev,PigeonDev,,27,23,4,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1077440,1077440,卡片地下城Card Monsters: Dungeon,Cheese Games,Cheese Games,,399,304,95,0,"50,000 .. 100,000",0,0,0,0,899,"8,99",899,0,1,,
1077450,1077450,Wally and the FANTASTIC PREDATORS,Oscar Gonzalez,Oscar Gonzalez,,159,155,4,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
1077890,1077890,Catch a Duck,"Sleepwalking Potatoes, All Those Moments",Sleepwalking Potatoes,,68,54,14,0,"0 .. 20,000",188,0,188,0,499,"4,99",499,0,0,,
1078200,1078200,Spirits Abyss,Anthony Case,Caiysware,,292,284,8,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,2,,
1078340,1078340,Mongrel,Fischmell,Fischmell,,5,5,0,0,"0 .. 20,000",0,0,0,0,1299,"12,99",1299,0,0,,
1078490,1078490,Seed Hunter 猎源,Wolf Knight,2P Games,,339,240,99,0,"20,000 .. 50,000",0,0,0,0,899,"8,99",899,0,1,,
1078510,1078510,Alluris,562 Interactive,562 Interactive,,166,153,13,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1079230,1079230,Himno - The Silent Melody,David Moralejo Sánchez,GrabTheGames,,197,182,15,0,"20,000 .. 50,000",0,0,0,0,1199,"11,99",1199,0,3,,
1080060,1080060,Axan Ships - Low Poly,Adam Stępiński,Adam Stępiński,,9,6,3,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1081470,1081470,Born of Fire,Leaf Boat Studio,Leaf Boat Studio,,103,64,39,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1082200,1082200,ASTRO: The Beginning,BigGame Studio,BigGame Publishing,,3,1,2,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1082720,1082720,Click Legends,Mad Labyrinth Studios LLC,Mad Labyrinth Studios LLC,,28,14,14,0,"0 .. 20,000",0,0,0,0,299,"2,99",299,0,0,,
1083850,1083850,Fantasy Hero Manager,Mykel Flynn,Mykel Flynn,,20,7,13,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,0,,
1084220,1084220,Cavity Busters,"SpaceMyFriend, Ben Ridge",SpaceMyFriend,,70,69,1,0,"0 .. 20,000",0,0,0,0,1399,"13,99",1399,0,1,,
1085190,1085190,Black Baron,toR Studio,toR Studio,,29,18,11,0,"0 .. 20,000",0,0,0,0,1099,"10,99",1099,0,0,,
1086060,1086060,Tunnel Vision,Punji Studios,Punji Studios,,5,4,1,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1087050,1087050,Mondrian - Plastic Reality,Lantana Games,Lantana Games,,6,6,0,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
1089800,1089800,Axan Ships,Adam Stępiński,Adam Stępiński,,1,0,1,0,"0 .. 20,000",0,0,0,0,1099,"10,99",1099,0,0,,
1090060,1090060,Weapon Hacker,Luke Rissacher,Luke Rissacher,,31,29,2,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1090440,1090440,Kelipot,Unlimited Fly Games,"Unlimited Fly Games, Gamera Games",,716,602,114,0,"20,000 .. 50,000",184,0,184,0,1399,"13,99",1399,0,4,,
1090910,1090910,Rapture,Platinum Star Games,Platinum Star Games,,5,4,1,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1092140,1092140,Exit From,"concole_, Elendely",White Box,,478,429,49,0,"20,000 .. 50,000",0,0,0,0,499,"4,99",499,0,0,,
1092630,1092630,Rogue Glitch,Lino Slahuschek,Numskull Games,,988,937,51,0,"20,000 .. 50,000",51,0,76,0,0,0,0,0,20,,
1092790,1092790,Inscryption,Daniel Mullins Games,Devolver Digital,,70788,68761,2027,0,"1,000,000 .. 2,000,000",1014,47,835,47,1999,"19,99",1999,0,1243,,
1093320,1093320,Devil's Deck,Touch Times Studio,Touch Times Studio,,260,184,76,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,1,,
1093790,1093790,Seals of the Bygone,rologfos,rologfos,,50,44,6,0,"0 .. 20,000",0,0,0,0,1299,"12,99",1299,0,2,,
1094050,1094050,INTERSTELLAR ROGUE,KINGSGUARD GAMES,KINGSGUARD GAMES,,28,21,7,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1094400,1094400,Twin Ruin,Front Room Arcade,Front Room Arcade,,14,14,0,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,0,,
1095040,1095040,Unexplored 2: The Wayfarer's Legacy,Ludomotion,Big Sugar,,134,102,32,0,"20,000 .. 50,000",0,0,0,0,2499,"24,99",2499,0,55,,
1097530,1097530,Mortal Glory,Redbeak Games,Redbeak Games,,469,414,55,0,"50,000 .. 100,000",67,0,67,0,799,"7,99",799,0,3,,
1098000,1098000,Rifle Storm,Ben D'Angelo,Throw the Project,,6,5,1,0,"0 .. 20,000",0,0,0,0,1599,"15,99",1599,0,0,,
1099170,1099170,Battle Planet - Judgement Day,Threaks,Threaks,,64,59,5,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1100300,1100300,Gamedev Beatdown,QYJO,QYJO,,29,26,3,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1100930,1100930,LEGIONCRAFT,"Way York, SilverBlade",INDIECN,,1192,962,230,0,"20,000 .. 50,000",487,0,626,0,1299,"12,99",1299,0,6,,
1101420,1101420,Dragon Call,organelemonhouse,organelemonhouse,,78,59,19,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1101910,1101910,Warriors: Rise to Glory! Online Multiplayer Open Beta,Gavra Games,Gavra Games,,548,455,93,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0,0,,
1101980,1101980,白石洲往事,DRILL Games,DRILL Games,,56,15,41,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,0,,
1102190,1102190,Monster Train,Shiny Shoe,Good Shepherd Entertainment,,15726,15175,551,0,"200,000 .. 500,000",1635,0,1194,0,2499,"24,99",2499,0,732,,
1105590,1105590,Dream Cycle,Cathuria Games,Raw Fury,,145,116,29,0,"0 .. 20,000",0,0,0,0,999,"19,99",1999,50,2,,
1105660,1105660,Stay Safe: Labyrinth of the Mad,Yellowcake Games,Yellowcake Games,,39,29,10,0,"0 .. 20,000",0,0,0,0,599,"5,99",599,0,0,,
1105670,1105670,The Last Spell,Ishtar Games,"The Arcade Crew, Gamera Games, Dangen Entertainment",,5166,4750,416,0,"200,000 .. 500,000",763,53,972,53,1999,"19,99",1999,0,435,,
1108370,1108370,Ratropolis,Cassel Games,Cassel Games,,4563,4067,496,0,"100,000 .. 200,000",692,0,613,0,1799,"17,99",1799,0,83,,
1109170,1109170,Happy Grumps,"Glenn LaBarre, Drew Conley","Glenn LaBarre, Drew Conley",,4,4,0,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1109880,1109880,Just Random Squares,PN,PN,,9,8,1,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,0,,
1112930,1112930,Dredgers,Pirate-Rob,Pirate-Rob,,403,372,31,0,"50,000 .. 100,000",0,0,0,0,1199,"11,99",1199,0,7,,
1114530,1114530,TTV3,Walter Machado,Walter Machado,,85,76,9,0,"20,000 .. 50,000",0,0,0,0,49,"4,99",499,90,0,,
1114870,1114870,Lenna's Inception,Bytten Studio,Bytten Studio,,183,164,19,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1115580,1115580,Grand Brix Shooter,"Intragames Co.,Ltd","Intragames Co.,Ltd",,67,65,2,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1115840,1115840,Dungeons Again,Team Lambda,Team Lambda,,19,16,3,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1117480,1117480,Dead Hand,One Man Army Games,One Man Army Games,,17,14,3,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,0,,
1117670,1117670,GONNER2,Art in Heart,Raw Fury,,98,72,26,0,"0 .. 20,000",165,0,165,0,389,"12,99",1299,70,0,,
1117840,1117840,Azurebreak Heroes,Piotr Powroziewicz,Piotr Powroziewicz,,10,10,0,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,0,,
1119600,1119600,Help Will Come Tomorrow,Arclight Creations,Klabater,,669,543,126,0,"20,000 .. 50,000",364,0,388,0,1999,"19,99",1999,0,12,,
1120390,1120390,Tri6: Infinite,Clockwork Origins,Clockwork Origins,,5,5,0,0,"0 .. 20,000",0,0,0,0,799,"7,99",799,0,0,,
1120980,1120980,bit Dungeon,Kinto Games LLC,Kinto Games LLC,,107,96,11,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,1,,
1121650,1121650,Dark Zone Defense,Supernature Studio,Supernature Studio,,35,30,5,0,"20,000 .. 50,000",0,0,0,0,199,"1,99",199,0,0,,
1122830,1122830,Atomorf,Dnovel,Dnovel,,25,19,6,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1123770,1123770,Curse of the Dead Gods,Passtech Games,Focus Entertainment,,5548,4841,707,0,"200,000 .. 500,000",522,0,560,0,1999,"19,99",1999,0,110,,
1124080,1124080,Active DBG: Brave's Rage,ISVR,Astrolabe Games,,147,138,9,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,11,,
1125240,1125240,Ancient Dungeon,Eric Thullen,Eric Thullen,,485,474,11,0,"20,000 .. 50,000",39,0,39,0,1999,"19,99",1999,0,10,,
1125370,1125370,Space Grunts 2,Orangepixel,Orangepixel,,5,5,0,0,"0 .. 20,000",0,0,0,0,1399,"13,99",1399,0,0,,
1126440,1126440,Rogue Rocks,AUX-IN Games,AUX-IN Games,,31,23,8,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1126890,1126890,Urban Cards,Hues Games,Hues Games,,142,116,26,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,2,,
1127610,1127610,Iris and the Giant,Louis Rigaud,"Goblinz Publishing, Maple Whispering Limited, Mugen Creations",,990,880,110,0,"0 .. 20,000",560,0,612,0,1799,"17,99",1799,0,9,,
1131240,1131240,Dungeons of Edera,Monster Tooth Studios,Monster Tooth Studios,,776,609,167,0,"20,000 .. 50,000",24,0,24,0,1199,"14,99",1499,20,91,,
1133050,1133050,"Good Night, Knight",RedEmber,No Gravity Games,,27,25,2,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
1133890,1133890,P1R4T3S,LLC Blini Games,LLC Blini Games,,11,6,5,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1135230,1135230,Ember Knights,Doom Turtle,Asmodee Digital,,744,696,48,0,"50,000 .. 100,000",194,258,200,258,1499,"14,99",1499,0,77,,
1135810,1135810,Vault of the Void,Spider Nest Games,Spider Nest Games,,1233,1181,52,0,"50,000 .. 100,000",1679,0,2015,0,1499,"14,99",1499,0,191,,
1135860,1135860,Corpoct,"Wolderado, Belaniax",TwoBros,,10,9,1,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1138630,1138630,Heroes Swipe Right,One Method Monkey LLC,One Method Monkey LLC,,6,4,2,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1138660,1138660,Black Book,Morteshka,HypeTrain Digital,,3611,3404,207,0,"100,000 .. 200,000",219,0,343,0,2499,"24,99",2499,0,75,,
1138970,1138970,Dandy Dungeon - Legend of Brave Yamada -,Onion Games,Onion Games,,55,50,5,0,"0 .. 20,000",0,0,0,0,1899,"18,99",1899,0,4,,
1139660,1139660,Marburgh,Marcotte,Marcotte,,2,2,0,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1140100,1140100,The Persistence,Firesprite Ltd,Firesprite Ltd,,138,95,43,0,"0 .. 20,000",0,0,0,0,2999,"29,99",2999,0,0,,
1141160,1141160,Fractalis,Revolutionary Interactive,Revolutionary Interactive,,5,5,0,0,"20,000 .. 50,000",0,0,0,0,799,"7,99",799,0,0,,
1141220,1141220,DemonCrawl,Therefore Games,Therefore Games,,960,789,171,0,"100,000 .. 200,000",1327,8,1327,8,1499,"14,99",1499,0,39,,
1141360,1141360,Dungeon Dreams (Female Protagonist),DDreams Games,DDreams Games,,38,33,5,0,"0 .. 20,000",0,0,0,0,1199,"11,99",1199,0,0,,
1141860,1141860,Trial Of Destiny,DarkLord Game,DarkLord Game,,5,5,0,0,"0 .. 20,000",0,0,0,0,1699,"16,99",1699,0,0,,
1142080,1142080,Pawnbarian,j4nw,j4nw,,472,433,39,0,"0 .. 20,000",320,0,348,0,999,"9,99",999,0,14,,
1143570,1143570,VolticPistol,Sunset Arctic Games,Sunset Arctic Games,,11,11,0,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1143780,1143780,Graveyard Defender,Pixel Cattus,Pixel Cattus,,7,6,1,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1144910,1144910,Space Gladiators,Blobfish,Blobfish,,202,198,4,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,23,,
1144970,1144970,Necronator: Dead Wrong,Toge Productions,Modern Wolf,,452,325,127,0,"20,000 .. 50,000",148,0,148,0,1999,"19,99",1999,0,3,,
1145290,1145290,Out There: Oceans of Time,"Mi-Clos Studio, Goblinz","Modern Wolf, Fractale, WhisperGames",,142,84,58,0,"0 .. 20,000",0,0,0,0,2499,"24,99",2499,0,9,,
1145360,1145360,Hades,Supergiant Games,Supergiant Games,,189802,187215,2587,0,"5,000,000 .. 10,000,000",1760,201,1129,280,2499,"24,99",2499,0,3336,,
1145740,1145740,In Search of a Home,Ghostly Bear Games,Ghostly Bear Games,,14,5,9,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
1145950,1145950,Vector Prospector,SpinAttack Studio,SpinAttack Studio,,16,14,2,0,"0 .. 20,000",0,0,0,0,799,"7,99",799,0,0,,
1146230,1146230,DungeonTop,One Up Plus Entertainment,One Up Plus Entertainment,,480,407,73,0,"20,000 .. 50,000",503,0,503,0,1599,"15,99",1599,0,5,,
1146890,1146890,MMX,Dnovel,Dnovel,,18,15,3,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1146910,1146910,Atomorf2,Dnovel,Dnovel,,19,17,2,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1147560,1147560,Skul: The Hero Slayer,SouthPAW Games,NEOWIZ,,34124,31846,2278,0,"1,000,000 .. 2,000,000",1174,339,836,361,1299,"19,99",1999,35,3519,,
1147940,1147940,3dSen PC,Geod Studio,Geod Studio,,354,328,26,0,"20,000 .. 50,000",7,0,7,0,999,"9,99",999,0,1,,
1148290,1148290,Thy Kingdom Crumble,Julian Edison,Julian Edison,,12,12,0,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1148650,1148650,The Legend of Bum-Bo,"Edmund McMillen, James Interactive, Ridiculon",Edmund McMillen,,5365,4372,993,0,"200,000 .. 500,000",1018,0,1268,0,1499,"14,99",1499,0,32,,
1149220,1149220,P.3,DevJgame,DevJgame,,6,4,2,0,"0 .. 20,000",0,0,0,0,399,"3,99",399,0,0,,
1149400,1149400,The Yellow King,Spellbook,www.Spellbook.com,,205,111,94,0,"20,000 .. 50,000",0,0,0,0,2499,"24,99",2499,0,0,,
1149710,1149710,Tesla Force,10tons Ltd,10tons Ltd,,166,130,36,0,"20,000 .. 50,000",6,0,6,0,1699,"16,99",1699,0,4,,
1151080,1151080,Legend of Keepers: Prologue,Goblinz Studio,Goblinz Publishing,,2352,2186,166,0,"200,000 .. 500,000",139,0,135,0,0,0,0,0,6,,
1152450,1152450,Creeps Creeps? Creeps!,Take Toad,Take Toad,,39,36,3,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0,,
1153060,1153060,Juicy Army: Prologue,Taptroise,Taptroise,,5,4,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1154300,1154300,The Equinox Hunt,EvilStar Studios,EvilStar Studios,,18,17,1,0,"0 .. 20,000",0,0,0,0,1399,"13,99",1399,0,0,,
1154810,1154810,Going Under,Aggro Crab,Team17 Digital,,2446,2260,186,0,"50,000 .. 100,000",202,0,237,0,499,"19,99",1999,75,59,,
1155120,1155120,The Magician's Research,Mad Labyrinth Studios LLC,Mad Labyrinth Studios LLC,,223,136,87,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,11,,
1157100,1157100,Starazius,Jonathan Law,Jonathan Law,,1,1,0,0,"20,000 .. 50,000",0,0,0,0,299,"2,99",299,0,0,,
1157390,1157390,King Arthur: Knight's Tale,NeocoreGames,NeocoreGames,,2791,2308,483,0,"100,000 .. 200,000",767,0,767,0,4499,"44,99",4499,0,565,,
1159560,1159560,Ziggurat 2,Milkstone Studios,Milkstone Studios,,1008,940,68,0,"20,000 .. 50,000",460,0,460,0,2499,"24,99",2499,0,24,,
1159590,1159590,Lost In Dungeon,BT Studios,BT Studios,,7,0,7,0,"20,000 .. 50,000",0,0,0,0,99,"0,99",99,0,0,,
1160020,1160020,AshenForest,GentleRaven Games,PsychoFlux Entertainment,,160,152,8,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,0,,
1162320,1162320,AVA: Dark History,"Dnovel, FreeAnimals_Software"," Dnovel, FreeAnimals_Software",,18,16,2,0,"0 .. 20,000",0,0,0,0,399,"3,99",399,0,0,,
1162480,1162480,DIMENSION REIGN - ROGUELIKE DECKBUILDER,ScopeNext Inc,PQube,,187,151,36,0,"0 .. 20,000",347,0,347,0,1799,"17,99",1799,0,1,,
1163140,1163140,Shanghai Office Simulator,机迷工作室,Logoi Games,,437,361,76,0,"20,000 .. 50,000",0,0,0,0,1299,"12,99",1299,0,1,,
1163560,1163560,SuperEpic: The Entertainment War,Undercoders,Numskull Games,,71,49,22,0,"0 .. 20,000",178,0,178,0,1799,"17,99",1799,0,0,,
1163740,1163740,Card Hog,SnoutUp,SnoutUp,,377,367,10,0,"0 .. 20,000",128,0,128,0,399,"3,99",399,0,4,,
1164480,1164480,Killer Gin,The Killer Gin,The Killer Gin,,12,10,2,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
1167100,1167100,Metal Mind,Whirllaxy Studio,Whirllaxy Studio,,0,0,0,0,"0 .. 20,000",114,54,114,54,1799,"17,99",1799,0,9,,
1168530,1168530,登塔者们 Babel Climbers,Nianless,Nianless,,7,1,6,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1168840,1168840,Project Oasis,大以巴狼艾斯,上海翎迹网络科技有限公司,,139,132,7,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,2,,
1169000,1169000,TORINTO,Danilo Valeite,DVL GAMES,,2,2,0,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
1169520,1169520,Guild of Ascension,WhileOne Productions,PID Games,,41,34,7,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
1169740,1169740,Danger Scavenger,"Piotr Wolk, Star Drifters","Star Drifters, Doyoyo Games",,276,225,51,0,"20,000 .. 50,000",272,0,272,0,999,"9,99",999,0,2,,
1170400,1170400,Labyrinth of the Witch,"ORANGE CUBE, INC.","ORANGE CUBE, INC.",,22,16,6,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
1170840,1170840,Pamp Quest,WoksOnStudios,WoksOnStudios,,6,6,0,0,"0 .. 20,000",0,0,0,0,899,"8,99",899,0,0,,
1171120,1171120,Nira,Baseline Games,Graffiti Games,,86,58,28,0,"20,000 .. 50,000",0,0,0,0,999,"9,99",999,0,0,,
1173200,1173200,Metal Unit,JellySnow Studio,NEOWIZ,,2027,1722,305,0,"50,000 .. 100,000",104,36,131,36,1499,"14,99",1499,0,12,,
1173310,1173310,Lab 7: Cold Nights,CaveDave,CaveDave,,26,25,1,0,"0 .. 20,000",0,0,0,0,599,"5,99",599,0,0,,
1173640,1173640,Survivor Jones,Adrian Aksan,Adrian Aksan,,4,3,1,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,0,,
1175360,1175360,Doomsday Hunters,Moregames,Moregames,,463,421,42,0,"20,000 .. 50,000",266,0,266,0,1599,"15,99",1599,0,2,,
1175430,1175430,Project Starship X,Panda Indie Studio,Panda Indie Studio,,78,77,1,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,2,,
1175460,1175460,Revita,BenStar,"Dear Villagers, Doyoyo Games",,1295,1065,230,0,"20,000 .. 50,000",0,0,0,0,1699,"16,99",1699,0,147,,
1176710,1176710,Space Crew: Legendary Edition,Runner Duck,Curve Games,,1424,1121,303,0,"100,000 .. 200,000",820,0,1209,0,2499,"24,99",2499,0,31,,
1177610,1177610,Katana Kata,"Stas Shostak, Alexander Sitnikov",Stas Shostak,,58,41,17,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
1180110,1180110,DeadShotZ,IndigoWare,"IndigoWare, Ezero Studios",,14,14,0,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0,,
1181000,1181000,UBERMOSH:OMEGA,Walter Machado,Walter Machado,,143,135,8,0,"0 .. 20,000",0,0,0,0,49,"4,99",499,90,0,,
1181600,1181600,Jetboard Joust,BitBull Ltd,Freedom Games,,51,45,6,0,"0 .. 20,000",178,0,178,0,999,"9,99",999,0,0,,
1181830,1181830,Urtuk: The Desolation,David Kaleta,David Kaleta,,1848,1673,175,0,"20,000 .. 50,000",30,0,30,0,1999,"19,99",1999,0,72,,
1183840,1183840,Dungeon of Rikka,Poorly Drawn Squid,Poorly Drawn Squid,,24,22,2,0,"200,000 .. 500,000",0,0,0,0,499,"4,99",499,0,0,,
1184500,1184500,YUKI,ARVORE Immersive Experiences,ARVORE Immersive Experiences,,49,46,3,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,0,,
1184760,1184760,Shovel Knight Pocket Dungeon,"VINE, Yacht Club Games",Yacht Club Games,,229,200,29,0,"20,000 .. 50,000",0,0,0,0,1999,"19,99",1999,0,2,,
1184810,1184810,Mainframe Defenders,Synthetic Domain,Mega9pixel,,492,452,40,0,"200,000 .. 500,000",97,0,97,0,999,"9,99",999,0,6,,
1184820,1184820,Poker Quest,Thomas Wolfley,Playsaurus,,342,317,25,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,24,,
1188270,1188270,The Curse of Feldar Vale,Ian C Pook,Paphian Games,,33,30,3,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,4,,
1188430,1188430,"Deep, In the  Forest",Satur Entertainment,Satur Entertainment,,55,36,19,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
1188930,1188930,Chrono Ark,Al Fine,Al Fine,,3706,3321,385,0,"200,000 .. 500,000",656,228,692,228,1999,"19,99",1999,0,141,,
1188970,1188970,Ether Loop,Moon Lens,"Moon Lens, Pleasant Rain Ltd",,301,218,83,0,"50,000 .. 100,000",0,0,0,0,1199,"11,99",1199,0,0,,
1189490,1189490,觅长生,Chalcedony Network,Chalcedony Network,,9073,8253,820,0,"500,000 .. 1,000,000",857,452,796,452,1199,"11,99",1199,0,2754,,
1190760,1190760,Tales of the Deck,One Bit Factory,One Bit Factory,,18,13,5,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1190820,1190820,Booobjz,"FreeAnimals_Software, Dnovel", FreeAnimals_Software,,21,17,4,0,"0 .. 20,000",0,0,0,0,599,"5,99",599,0,0,,
1191570,1191570,Hero Soul: I want to be a Hero!,Ryan Su Games,Ryan Su Games,,1,1,0,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1191840,1191840,Legend Creatures(传奇生物),HideChara,HideChara,,3517,3197,320,0,"100,000 .. 200,000",826,0,1197,0,499,"4,99",499,0,85,,
1193210,1193210,Hunt the Muglump,Play Old School Games,Play Old School Games,,10,8,2,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
1193430,1193430,Vapormaze,Felipe Rodrigues,Felipe Rodrigues,,26,24,2,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,1,,
1193590,1193590,Abomi Nation,Orange Pylon Games,DANGEN Entertainment,,86,77,9,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,3,,
1194490,1194490,Dethcube,石头工作室,石头工作室,,10,7,3,0,"0 .. 20,000",0,0,0,0,399,"3,99",399,0,0,,
1194770,1194770,Sanctum Breach,Reroll Gaming,Reroll Gaming,,40,29,11,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1196080,1196080,Space Simulation Toolkit,Pavel Kudinov,Pavel Kudinov,,58,53,5,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,5,,
1196240,1196240,WizardPunk,Keith Thomas,Keith Thomas,,13,13,0,0,"0 .. 20,000",0,0,0,0,1199,"11,99",1199,0,0,,
