_key,appid,name,developer,publisher,score_rank,soma,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,divisão,initialprice,discount,ccu
1054240,1054240,Easy puzzle: Animals,Laush Dmitriy Sergeevich,Laush Studio,,10,10,0,0,"0 .. 20,000",0,0,0,0,399,"3,99",399,0,0
1054490,1054490,Wingspan,Monster Couch,"Monster Couch, Stonemaier Games, indienova",,5354,5055,299,0,"200,000 .. 500,000",383,0,492,0,1179,"19,99",1999,41,722
1054550,1054550,Phantom Rose,makaroll,"Studio Maka, Maple Whispering Limited",,734,560,174,0,"50,000 .. 100,000",1073,0,1073,0,1499,"14,99",1499,0,3
1054590,1054590,Moonlight Warrior,MoonlightGames,MoonlightGames,,1,1,0,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0
1055990,1055990,Erannorth Reborn,Spyridon Thalassinos,Spyridon Thalassinos,,342,295,47,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,4
1056840,1056840,Arcanium: Rise of Akhan,"Supercombo, Inc.","Rogue Games, Inc.",,418,331,87,0,"0 .. 20,000",212,0,222,0,1699,"16,99",1699,0,23
1057800,1057800,Floppy Knights,Rose City Games,"Rose City Games, wiip",,128,117,11,0,"0 .. 20,000",1123,420,1123,420,1999,"19,99",1999,0,5
1058690,1058690,Signs of the Sojourner,Echodog Games,Echodog Games,,144,129,15,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,1
1060670,1060670,Taboos: Cracks,DSGame,DSGame,,1534,1214,320,0,"100,000 .. 200,000",52,6,25,6,99,"0,99",99,0,4
1063580,1063580,Aeon's End,Handelabra Games Inc.,Handelabra Games Inc.,,277,232,45,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,9
1064340,1064340,Chess Evolved Online,TheGrandestine,TheGrandestine,,475,440,35,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,38
1069050,1069050,Little Dungeon Stories,David Moralejo Sánchez,GrabTheGames,,101,80,21,0,"0 .. 20,000",0,0,0,0,799,"7,99",799,0,0
1070190,1070190,Spellsword Cards: Origins,One Up Plus Entertainment,One Up Plus Entertainment,,68,48,20,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,1
1070440,1070440,Dark Miasma,Uncommon Potential Games,Uncommon Potential Games,,11,11,0,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0
1070770,1070770,Skat 3D Premium,BufoProject,BufoProject,,21,10,11,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0
1072800,1072800,Ufflegrim,Corpse King Games,Corpse King Games,,11,11,0,0,"0 .. 20,000",0,0,0,0,799,"7,99",799,0,0
1073320,1073320,Meteorfall: Krumit's Tale,Slothwerks,"Slothwerks, indienova",,696,644,52,0,"0 .. 20,000",41,0,52,0,1499,"14,99",1499,0,11
1073490,1073490,Monster X Monster,VanGame,VanGame,,161,132,29,0,"0 .. 20,000",0,0,0,0,299,"2,99",299,0,0
1075740,1075740,Banners of Ruin,MonteBearo,"Goblinz Publishing, Maple Whispering Limited",,1754,1440,314,0,"50,000 .. 100,000",834,0,931,0,1999,"19,99",1999,0,67
1076200,1076200,Roguebook,Abrakam Entertainment SA,Nacon,,2393,2033,360,0,"50,000 .. 100,000",482,0,704,0,2499,"24,99",2499,0,95
1076770,1076770,ACardShooter,"Markus Brand, Erik Brendel, Fabian Pottbäcker, Wilhelm Friedemann",WGStudios,,6,6,0,0,"0 .. 20,000",0,0,0,0,1199,"11,99",1199,0,0
1077440,1077440,卡片地下城Card Monsters: Dungeon,Cheese Games,Cheese Games,,399,304,95,0,"50,000 .. 100,000",0,0,0,0,899,"8,99",899,0,1
1078510,1078510,Alluris,562 Interactive,562 Interactive,,166,153,13,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0
1081470,1081470,Born of Fire,Leaf Boat Studio,Leaf Boat Studio,,103,64,39,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0
1092790,1092790,Inscryption,Daniel Mullins Games,Devolver Digital,,70788,68761,2027,0,"1,000,000 .. 2,000,000",1014,47,835,47,1999,"19,99",1999,0,1243
1093320,1093320,Devil's Deck,Touch Times Studio,Touch Times Studio,,260,184,76,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,1
1094690,1094690,Imagination - Online Board game,Creobit,8Floor,,55,31,24,0,"0 .. 20,000",69,0,69,0,499,"4,99",499,0,0
1099460,1099460,The Forgotten Land,rokaplay,rokaplay,,44,32,12,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,2
1099630,1099630,Alive 2 Survive: Tales from the Zombie Apocalypse,Jamopolis,Jamopolis,,17,8,9,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0
1101420,1101420,Dragon Call,organelemonhouse,organelemonhouse,,78,59,19,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0
1101670,1101670,ARISEN - Chronicles of Var'Nagal,"Maratus, Homecoming Studio","Maratus, Homecoming Studio",,39,39,0,0,"0 .. 20,000",0,0,0,0,1599,"15,99",1599,0,1
1102190,1102190,Monster Train,Shiny Shoe,Good Shepherd Entertainment,,15726,15175,551,0,"200,000 .. 500,000",1635,0,1194,0,2499,"24,99",2499,0,732
1102490,1102490,The Tree,Touched By Grace,PID Games,,3,1,2,0,"0 .. 20,000",0,0,0,0,799,"7,99",799,0,0
1103880,1103880,Bullet Roulette VR,Fibrum Limited,Fibrum Limited,,391,331,60,0,"0 .. 20,000",26,0,30,0,799,"7,99",799,0,5
1105530,1105530,Light Hunters: Battalion of Darkness,"Sergio Matsumoto, Manon 'Stripes' Potier",DTDA Games,,8,4,4,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,0
1107720,1107720,Spider Solitaire F,"ESQUADRA,inc.",Flyhigh Works,,11,5,6,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0
1108370,1108370,Ratropolis,Cassel Games,Cassel Games,,4563,4067,496,0,"100,000 .. 200,000",692,0,613,0,1799,"17,99",1799,0,83
1112870,1112870,Cardaria,TripleSky,TripleSky,,28,16,12,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0
1113570,1113570,Voice of Cards: The Isle Dragon Roars,Square Enix,Square Enix,,941,770,171,0,"20,000 .. 50,000",1141,0,1141,0,2999,"29,99",2999,0,12
1114860,1114860,Hobs,tenekekafalarstudios,tenekekafalarstudios,,1270,1094,176,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0,1
1116780,1116780,Shovel Knight: King of Cards,Yacht Club Games,Yacht Club Games,,142,129,13,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,1
1119560,1119560,Indian Legends Solitaire,Elian Games,Elian Games,,30,18,12,0,"0 .. 20,000",0,0,0,0,0,0,0,0,2
1120970,1120970,Dream Keeper,"Dern Lin, Dergan Lin",DDLin,,4,4,0,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0
1124080,1124080,Active DBG: Brave's Rage,ISVR,Astrolabe Games,,147,138,9,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,11
1125370,1125370,Space Grunts 2,Orangepixel,Orangepixel,,5,5,0,0,"0 .. 20,000",0,0,0,0,1399,"13,99",1399,0,0
1126300,1126300,DragonClash,"Warspider Entertainment, LLC","Warspider Entertainment, LLC",,5,3,2,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0
1126470,1126470,Jewel Match Atlantis Solitaire - Collector's Edition,Suricate Software,Grey Alien Games,,60,50,10,0,"0 .. 20,000",179,0,179,0,1299,"12,99",1299,0,2
1126880,1126880,Pixel Puzzles 4k: Japan,Pixel Puzzles,KPL,,5,5,0,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0
1126890,1126890,Urban Cards,Hues Games,Hues Games,,142,116,26,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,2
1127350,1127350,Mazes and Mages 2,Juan Jose Garrido Gomez,Juan Jose Garrido Gomez,,5,3,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0
1127610,1127610,Iris and the Giant,Louis Rigaud,"Goblinz Publishing, Maple Whispering Limited, Mugen Creations",,990,880,110,0,"0 .. 20,000",560,0,612,0,1799,"17,99",1799,0,9
1128910,1128910,Magic Quest: TCG,FrozenShard Games,FrozenShard Games,,45,29,16,0,"0 .. 20,000",0,0,0,0,0,0,0,0,2
1131140,1131140,The MoneyMakers Rallye,The Unknown Machine,The Unknown Machine,,76,69,7,0,"0 .. 20,000",0,0,0,0,1199,"11,99",1199,0,1
1131190,1131190,NERTS! Online,Zachtronics,Zachtronics,,1145,1090,55,0,"100,000 .. 200,000",209,0,219,0,0,0,0,0,26
1135810,1135810,Vault of the Void,Spider Nest Games,Spider Nest Games,,1233,1181,52,0,"50,000 .. 100,000",1679,0,2015,0,1499,"14,99",1499,0,191
1135860,1135860,Corpoct,"Wolderado, Belaniax",TwoBros,,10,9,1,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0
1138030,1138030,Master of LinCard,DearSky Studio,DearSky Studio,,12,10,2,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,0
1138080,1138080,斗地主少女/ Landlord Girls,Twilight Sonata Studio,Twilight Sonata Studio,,2076,1492,584,0,"100,000 .. 200,000",128,0,181,0,499,"4,99",499,0,5
1138190,1138190,Poker Championship,BBstudio Inc.,BBstudio Inc.,,1108,916,192,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0,121
1138660,1138660,Black Book,Morteshka,HypeTrain Digital,,3611,3404,207,0,"100,000 .. 200,000",219,0,343,0,2499,"24,99",2499,0,75
1140740,1140740,Chroma: Bloom And Blight,Clarity Games,"Philipp Baumgart, WhisperGames",,509,404,105,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0,0
1141860,1141860,Trial Of Destiny,DarkLord Game,DarkLord Game,,5,5,0,0,"0 .. 20,000",0,0,0,0,1699,"16,99",1699,0,0
1142080,1142080,Pawnbarian,j4nw,j4nw,,472,433,39,0,"0 .. 20,000",320,0,348,0,999,"9,99",999,0,14
1144970,1144970,Necronator: Dead Wrong,Toge Productions,Modern Wolf,,452,325,127,0,"20,000 .. 50,000",148,0,148,0,1999,"19,99",1999,0,3
1146230,1146230,DungeonTop,One Up Plus Entertainment,One Up Plus Entertainment,,480,407,73,0,"20,000 .. 50,000",503,0,503,0,1599,"15,99",1599,0,5
1146560,1146560,Drawn Down Abyss,DaFluffyPotato,DaFluffyPotato,,10,10,0,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0
1148650,1148650,The Legend of Bum-Bo,"Edmund McMillen, James Interactive, Ridiculon",Edmund McMillen,,5365,4372,993,0,"200,000 .. 500,000",1018,0,1268,0,1499,"14,99",1499,0,32
1150640,1150640,Yu-Gi-Oh! Legacy of the Duelist : Link Evolution,Other Ocean Emeryville,"Konami Digital Entertainment, Inc.",,3091,2521,570,0,"200,000 .. 500,000",1587,139,2141,139,3999,"39,99",3999,0,278
1150910,1150910,Book of Beasts — The Collectible Card Game CCG,Gbanga (Millform),Gbanga (Millform),,21,9,12,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0
1153880,1153880,Werewolf Voice - Ultimate Werewolf Party,Heallios Studio,Heallios Studio,,42,29,13,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0
1154940,1154940,Football: The Hardest Job,Cleardot Games,Cleardot Games,,11,10,1,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0
1156330,1156330,Dead Simple 21,Addictive 247 Games,Addictive 247 Games,,3,2,1,0,"0 .. 20,000",0,0,0,0,299,"2,99",299,0,0
1158980,1158980,Idle Big Devil,"HONG KONG SPARK SOFTWARE TECHNOLOGY CO., LIMITED","HONG KONG SPARK SOFTWARE TECHNOLOGY CO., LIMITED",,3770,3155,615,0,"200,000 .. 500,000",4436,0,5953,0,0,0,0,0,103
1161360,1161360,Shisensho Solitaire,Nick Ramsay,Nick Ramsay,,56,56,0,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,2
1162480,1162480,DIMENSION REIGN - ROGUELIKE DECKBUILDER,ScopeNext Inc,PQube,,187,151,36,0,"0 .. 20,000",347,0,347,0,1799,"17,99",1799,0,1
1162630,1162630,Solitaire Call of Honor,DigiMight,DigiMight,,7,6,1,0,"0 .. 20,000",0,0,0,0,799,"7,99",799,0,1
1163140,1163140,Shanghai Office Simulator,机迷工作室,Logoi Games,,437,361,76,0,"20,000 .. 50,000",0,0,0,0,1299,"12,99",1299,0,1
1163740,1163740,Card Hog,SnoutUp,SnoutUp,,377,367,10,0,"0 .. 20,000",128,0,128,0,399,"3,99",399,0,4
1164310,1164310,Fairytale Solitaire. Witch Charms,Somer Games,8floor,,4,4,0,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0
1165090,1165090,Restaurant Solitaire: Pleasant Dinner,Somer Games,8floor,,5,5,0,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0
1165740,1165740,Match Solitaire,David Taylor,Hot Chai Games,,3,3,0,0,"0 .. 20,000",0,0,0,0,599,"5,99",599,0,0
1168060,1168060,Knight Solitaire,Creobit,8floor,,11,9,2,0,"0 .. 20,000",180,0,180,0,499,"4,99",499,0,1
1168070,1168070,Mystery Solitaire The Arkham Spirits,Somer Games,8floor,,8,8,0,0,"0 .. 20,000",120,0,120,0,499,"4,99",499,0,0
1168250,1168250,Shades Of Heroes,Infosuccess3d,Infosuccess3d,,21,15,6,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,0
1168530,1168530,登塔者们 Babel Climbers,Nianless,Nianless,,7,1,6,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0
1169690,1169690,Shadowplay: Metropolis Foe,Crossingstar Studio,2P Games,,199,142,57,0,"0 .. 20,000",55,0,55,0,0,0,0,0,0
1171040,1171040,Eonica Chess Battle,StandArts,StandArts,,22,13,9,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0
1172140,1172140,Monster Battles - Portals,FrozenShard Games,FrozenShard Games,,44,31,13,0,"0 .. 20,000",0,0,0,0,0,0,0,0,1
1172400,1172400,Battle Mage : Card Caster,Tie-1000,Tie-1000,,2,0,2,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0
1174460,1174460,Poker Club,Ripstone,Ripstone,,263,143,120,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,9
1175320,1175320,黑暗之岛,杭州千狼科技有限公司,杭州千狼科技有限公司,,26,20,6,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,0
1177400,1177400,江湖余生：缘起,柚子丁工作室,INDIECN,,565,439,126,0,"20,000 .. 50,000",12,0,16,0,1199,"11,99",1199,0,5
1178160,1178160,Blackjack Championship,BBstudio Inc.,BBstudio Inc.,,533,352,181,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0,44
1178500,1178500,Crazy Eights 3D Premium,BufoProject,BufoProject,,7,6,1,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0
1178510,1178510,Gin Rummy 3D Premium,BufoProject,BufoProject,,8,3,5,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0
1181940,1181940,Cursed Pagoda,Weekend Panda,Weekend Panda,,1,1,0,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0
1183510,1183510,Little Town Hero,GAME FREAK inc.,GAME FREAK inc.,,13,9,4,0,"0 .. 20,000",0,0,0,0,2499,"24,99",2499,0,0
1184320,1184320,FIT Food,BP,FIT Talent Games,,116,86,30,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0,0
1184450,1184450,Magic of Autumn,Small Moons,Small Moons,,28,28,0,0,"0 .. 20,000",0,0,0,0,299,"2,99",299,0,0
1184820,1184820,Poker Quest,Thomas Wolfley,Playsaurus,,342,317,25,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,24
1185490,1185490,Dark Quest: Board Game,Brain Seal Ltd,Brain Seal Ltd,,61,47,14,0,"0 .. 20,000",0,0,0,0,1799,"17,99",1799,0,3
1186400,1186400,West Sweety,ADOG,ADOG,,2939,2522,417,0,"100,000 .. 200,000",47,24,36,24,199,"1,99",199,0,10
1186530,1186530,Business Wars - The Card Game,Black Phoenix Studio,Black Phoenix Studio,,11,9,2,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,0
1188260,1188260,Creature Card Idle,Fordesoft,Fordesoft,,82,56,26,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,1
1188430,1188430,"Deep, In the  Forest",Satur Entertainment,Satur Entertainment,,55,36,19,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0
1188930,1188930,Chrono Ark,Al Fine,Al Fine,,3706,3321,385,0,"200,000 .. 500,000",656,228,692,228,1999,"19,99",1999,0,141
1189490,1189490,觅长生,Chalcedony Network,Chalcedony Network,,9073,8253,820,0,"500,000 .. 1,000,000",857,452,796,452,1199,"11,99",1199,0,2754
1190760,1190760,Tales of the Deck,One Bit Factory,One Bit Factory,,18,13,5,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0
1191840,1191840,Legend Creatures(传奇生物),HideChara,HideChara,,3517,3197,320,0,"100,000 .. 200,000",826,0,1197,0,499,"4,99",499,0,85
1192550,1192550,Master of Wills,"Stormcrest Games, Pizia, Sureksu Games",Stormcrest Publishing,,34,27,7,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0
1193420,1193420,The Dis-United States Of America,Spaghetti Code Ltd,Spaghetti Code Ltd,,1,1,0,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0
1195410,1195410,Trial of the Gods: Siralim CCG,"Thylacine Studios, JaysGames",Thylacine Studios LLC,,47,41,6,0,"0 .. 20,000",0,0,0,0,1299,"12,99",1299,0,0
1199030,1199030,Tainted Grail: Conquest,Awaken Realms Digital,Awaken Realms,,5664,5194,470,0,"100,000 .. 200,000",488,50,749,50,1999,"19,99",1999,0,82
1200090,1200090,Dimension of Dreams,Kiif Entertainment,Kiif Entertainment,,5,4,1,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,1
1200200,1200200,Sin Chess,islegame,IceSilk,,30,25,5,0,"0 .. 20,000",0,0,0,0,299,"2,99",299,0,0
1201830,1201830,For The Warp,Massive Galaxy Studios,Massive Galaxy Studios,,286,215,71,0,"0 .. 20,000",541,0,541,0,1499,"14,99",1499,0,4
1202220,1202220,Egypt Solitaire. Match 2 Cards,Somer Games,8floor,,5,5,0,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0
1202710,1202710,Santa's Christmas Solitaire 2,The Revills Games,The Revills Games,,14,14,0,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0
1203050,1203050,Nordic Storm Solitaire,Seven Sails,HH-Games,,18,14,4,0,"0 .. 20,000",0,0,0,0,399,"3,99",399,0,0
1203660,1203660,Animal Farm: China,Gamearning Studio,Gamearning Studio,,58,44,14,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0
1206550,1206550,Kick Of Dungeon,SandWorm Studio,SandWorm Studio,,4,3,1,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0
1208810,1208810,Green: An Orc's Life,James K. Isaac,James K. Isaac,,36,35,1,0,"0 .. 20,000",0,0,0,0,299,"2,99",299,0,1
1209430,1209430,Dungeon Cards,717 pixels,717 pixels,,62,54,8,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,1
1213000,1213000,In Her Eyes,NotDeadLuna Studio,NotDeadLuna Studio,,70,62,8,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0
1213670,1213670,Solitaire Forever II,Solitaire Forever,Solitaire Forever,,157,136,21,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,41
1214330,1214330,World Seed Classic,Kortes,Ape Egg,,109,100,9,0,"20,000 .. 50,000",0,0,0,0,599,"5,99",599,0,0
1217370,1217370,Classic Card Game Spades,Webfoot,Encore Software LLC,,2,1,1,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0
1217550,1217550,Guardians of Greyrock,MythicWare,Dark Illusions Entertainment LLC,,21,9,12,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0
1218770,1218770,Classic Card Game Canasta,Webfoot,Encore Software LLC,,7,3,4,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0
1219940,1219940,US Spy: Mission in Russia,Alex Demchenko,Hamsters Gaming,,189,144,45,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,1
1220840,1220840,Retirement Simulator,DoubleThink Studio,DoubleThink Studio,,4050,1472,2578,0,"100,000 .. 200,000",311,0,311,0,1399,"13,99",1399,0,9
1221240,1221240,Tavern Cards,Vadd Games,gigantumgames,,31,21,10,0,"0 .. 20,000",0,0,0,0,299,"2,99",299,0,0
1223020,1223020,Minnano Gensokyo Single,妖怪山地下实验室,老紫妈活动中心,,158,151,7,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,7
1223200,1223200,Cardsweeper,Bandage and Go,Bandage and Go,,1,1,0,0,"0 .. 20,000",0,0,0,0,399,"3,99",399,0,0
1224710,1224710,洞穴探险队 Caver,个人开发,暂无发行,,22,22,0,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0
1228970,1228970,Elemental Abyss 元素之渊,29x,29x,,19,19,0,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0
1231750,1231750,Classic Card Game Euchre,webfoot,Encore Software LLC.,,5,3,2,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,1
1231760,1231760,Classic Card Game Gin Rummy,Webfoot,Encore Software LLC,,3,0,3,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0
1231780,1231780,Classic Card Game Hearts,Webfoot,Encore Software LLC,,3,0,3,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,1
1231800,1231800,Classic Card Game Pinochle,Webfoot,Encore Software LLC,,1,0,1,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0
1231810,1231810,Classic Card Game Mahjong,Webfoot,Encore Software LLC,,1,1,0,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,1
1231820,1231820,Classic Card Game Poker Pack,Webfoot,Encore Software LLC,,4,1,3,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0
1231940,1231940,Cardnarok: Raid with Gods,Greedy Wolf Studio,"Greedy Wolf Studio, HeartBeat Games, Light of Creators",,84,65,19,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,2
1232580,1232580,Knock on the Coffin Lid,RED BOON,RED BOON,,464,401,63,0,"0 .. 20,000",69,0,69,0,2499,"24,99",2499,0,14
1232590,1232590,DREAMGATE,Confirmed Games,Confirmed Games,,84,68,16,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,3
1234580,1234580,fullybroKEN - A Unique Mix of 4X / Post-Apocalypse / RPG / Roguelike,Not The Best Games,Not The Best Games,,3,2,1,0,"0 .. 20,000",0,0,0,0,1299,"12,99",1299,0,0
1236390,1236390,Heroes Showdown,PATHFINDER8,PATHFINDER8,,340,250,90,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0,0
1236720,1236720,Spirit Island,Handelabra Games Inc.,Handelabra Games Inc.,,517,477,40,0,"0 .. 20,000",0,0,0,0,2499,"24,99",2499,0,54
1239870,1239870,Memory Player,WANG ZHENZHEN,WANG ZHENZHEN,,2,2,0,0,"0 .. 20,000",0,0,0,0,399,"3,99",399,0,0
1241440,1241440,Elfin Clay,unCompany games,Sonorite,,8,6,2,0,"0 .. 20,000",0,0,0,0,1699,"16,99",1699,0,4
1244380,1244380,Pirates? Pirates!,Amrita Studio,Amrita Studio,,60,49,11,0,"0 .. 20,000",0,0,0,0,399,"3,99",399,0,0
1246930,1246930,Encore Classic Card Games,Webfoot,Encore Inc.,,24,22,2,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,11
1246940,1246940,Encore Classic Casino Games,Encore,Encore Inc.,,14,7,7,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,0
1251210,1251210,Dungeon No Dungeon,302 Studio,302 Studio,,476,295,181,0,"20,000 .. 50,000",248,0,248,0,699,"6,99",699,0,2
1251470,1251470,Vilundia,Spaghetti Code Ltd,Spaghetti Code Ltd,,1,1,0,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0
1251950,1251950,Escape of Mari: The Polar Ladybug,Adam G,Adam G,,1,1,0,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0
1252170,1252170,InfiniteCorp: Cyberpunk Cards,T-Bull,T-Bull,,27,23,4,0,"0 .. 20,000",0,0,0,0,399,"3,99",399,0,1
1252710,1252710,Cardaclysm,Elder Games,"Headup, WhisperGames",,432,292,140,0,"20,000 .. 50,000",143,0,143,0,509,"14,99",1499,66,3
1253860,1253860,Neurodeck : Psychological Deckbuilder,TavroxGames,"Goblinz Publishing, Maple Whispering Limited",,200,136,64,0,"0 .. 20,000",202,0,202,0,1399,"13,99",1399,0,1
1254610,1254610,Belote - Learn & Play,Spiro Spero Games,Spiro Spero Games,,1,1,0,0,"0 .. 20,000",0,0,0,0,399,"3,99",399,0,1
1255680,1255680,Hand Cannon Virtuoso,Tadatoto,Tadatoto,,10,10,0,0,"0 .. 20,000",0,0,0,0,1699,"16,99",1699,0,0
1256670,1256670,Library Of Ruina,ProjectMoon,ProjectMoon,,13702,12729,973,0,"200,000 .. 500,000",13759,1514,5645,1514,2999,"29,99",2999,0,1471
1258290,1258290,Fantasy Memory Card Game,Boogygames Studios,Boogygames Studios,,1,0,1,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0
1259460,1259460,Trendpoker 3D: Free Online Poker,BufoProject,BufoProject,,100,73,27,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,1
1260590,1260590,Hadean Tactics,Emberfish Games,Emberfish Games,,379,344,35,0,"0 .. 20,000",2609,0,2609,0,1799,"17,99",1799,0,11
1261670,1261670,Poker Hands,Minimol Games,Minimol Games,,33,27,6,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,1
1263490,1263490,Sweet Solitaire: School Witch,Somer Games,8floor,,11,9,2,0,"0 .. 20,000",183,0,183,0,499,"4,99",499,0,2
1263510,1263510,Spy Story. The Elusive Evidence,Somer Games,8floor,,1,1,0,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,1
1263520,1263520,Dark Solitaire. Mystical Circus,Somer Games,8floor,,3,3,0,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,1
1263530,1263530,Dangerous Solitaire. Zombie Fever,Somer Games,8floor,,2,1,1,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,1
1263540,1263540,Mystery Solitaire. Dreamcatcher,Somer Games,8floor,,4,4,0,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0
1264220,1264220,Card Blitz: WWII,HocWar,Valkyrie Initiative,,67,44,23,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,2
1264240,1264240,Infinite Way,Playful Division,Playful Division,,1,0,1,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,0
1264800,1264800,Super Radical Solitaire,Vector Hat,Vector Hat,,9,7,2,0,"0 .. 20,000",0,0,0,0,299,"2,99",299,0,0
1265380,1265380,Natural Habitat,Interstellar Impact Game Studio,Interstellar Impact Game Studio,,1,1,0,0,"0 .. 20,000",0,0,0,0,1299,"12,99",1299,0,0
1265390,1265390,EllrLand,"Sichuan fruit Interactive Technology Co., Ltd","Sichuan fruit Interactive Technology Co., Ltd",,57,38,19,0,"0 .. 20,000",0,0,0,0,799,"7,99",799,0,0
1265820,1265820,Fights in Tight Spaces,Ground Shatter,Mode 7,,1916,1802,114,0,"20,000 .. 50,000",1710,0,3045,0,2499,"24,99",2499,0,96
